Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x3434,20380.41,1581.3676,7,6,29,4,"Credit-Builder Loan, Payday Loan, Auto Loan, and Credit-Builder Loan",28,26,4.2,12,Bad,1791.56,29.07696,13 Years and 5 Months,Yes,63.64413,59.59954,Low_spent_Large_value_payments,304.89307,2023-11-01
CUS_0x348a,16955.676,1295.9729,0,1,7,2,"Payday Loan, and Student Loan",12,1,3.09,7,Good,1035.87,25.728027,32 Years and 5 Months,No,20.035088,147.23424,Low_spent_Small_value_payments,252.32796,2023-11-01
CUS_0x3621,28102.36,2209.8633,3,6,24,6,"Debt Consolidation Loan, Credit-Builder Loan, Home Equity Loan, Payday Loan, Auto Loan, and Personal Loan",22,14,19.98,14,Standard,2059.36,35.446304,15 Years and 2 Months,Yes,112.473595,191.53632,Low_spent_Large_value_payments,186.97643,2023-11-01
CUS_0x3650,60965.31,5012.4424,7,4,13,1,Not Specified,7,14,3.85,6,Standard,287.4,36.363003,29 Years and 5 Months,No,28.650269,47.806847,High_spent_Large_value_payments,664.7871,2023-11-01
CUS_0x39ad,63525.64,5409.803,4,7,9,3,"Debt Consolidation Loan, Student Loan, and Debt Consolidation Loan",12,5,10.73,2,Good,1016.0,40.75835,30 Years and 9 Months,NM,145.92957,104.281265,High_spent_Medium_value_payments,540.76953,2023-11-01
CUS_0x3ace,19938.73,1813.5608,7,5,19,8,"Personal Loan, Not Specified, Not Specified, Student Loan, Auto Loan, Home Equity Loan, Student Loan, and Student Loan",56,18,30.26,10,Bad,4203.56,31.919851,13 Years and 0 Months,Yes,111.966286,107.38576,High_spent_Small_value_payments,222.00404,2023-11-01
CUS_0x3c90,19125.75,1437.8125,3,6,4,3,"Auto Loan, Credit-Builder Loan, and Not Specified",19,14,11.32,0,Good,1243.2,22.601545,21 Years and 0 Months,NM,33.557743,146.91743,Low_spent_Medium_value_payments,243.30608,2023-11-01
CUS_0x3ee9,60663.0,4811.25,3,3,20,1,Payday Loan,18,17,6.15,2,Standard,846.68,29.758587,27 Years and 3 Months,NM,44.522366,128.53381,High_spent_Small_value_payments,568.06885,2023-11-01
CUS_0x406c,14560.43,1250.3691,6,6,20,6,"Student Loan, Auto Loan, Not Specified, Debt Consolidation Loan, Not Specified, and Credit-Builder Loan",7,13,16.05,8,Standard,2353.97,23.917433,13 Years and 10 Months,Yes,47.63164,75.306694,High_spent_Small_value_payments,262.09857,2023-11-01
CUS_0x411e,18369.33,1579.7775,4,6,6,3,"Not Specified, Debt Consolidation Loan, and Student Loan",4,4,7.09,6,Good,967.91,37.50843,22 Years and 11 Months,No,27.555866,58.671425,High_spent_Medium_value_payments,321.75046,2023-11-01
CUS_0x41e5,79241.12,6587.427,7,5,29,8,"Student Loan, Personal Loan, Student Loan, Not Specified, Mortgage Loan, Auto Loan, Mortgage Loan, and Not Specified",43,16,19.32,10,Bad,2978.35,25.840391,14 Years and 6 Months,NM,282.63962,282.6645,Low_spent_Medium_value_payments,373.43854,2023-11-01
CUS_0x42ac,15566.02,1423.1683,8,5,32,4,"Home Equity Loan, Credit-Builder Loan, Personal Loan, and Mortgage Loan",17,23,9.24,9,Standard,1693.95,36.57299,8 Years and 5 Months,Yes,43.07052,80.48442,Low_spent_Medium_value_payments,333.96774,2023-11-01
CUS_0x4329,28385.62,2500.4683,4,6,10,7,"Student Loan, Home Equity Loan, Home Equity Loan, Payday Loan, Debt Consolidation Loan, Not Specified, and Not Specified",6,8,7.48,7,Standard,64.65,37.6492,17 Years and 6 Months,Yes,88.631256,117.65226,Low_spent_Medium_value_payments,323.7633,2023-11-01
CUS_0x442e,36857.22,2976.435,4,5,14,2,"Debt Consolidation Loan, and Auto Loan",19,12,8.9,6,Standard,1911.65,32.71157,11 Years and 3 Months,NM,56.042522,376.149,Low_spent_Small_value_payments,155.452,2023-11-01
CUS_0x44f,29369.12,2171.4268,5,4,8,2,"Payday Loan, and Not Specified",32,14,10.54,11,Standard,1605.81,33.880337,20 Years and 2 Months,NM,43.935722,58.679276,High_spent_Medium_value_payments,364.52768,2023-11-01
CUS_0x451e,38323.46,2907.6216,3,3,24,2,"Payday Loan, and Auto Loan",6,11,21.19,6,Standard,2064.68,32.76536,20 Years and 0 Months,Yes,42.21978,149.97958,High_spent_Small_value_payments,358.5628,2023-11-01
CUS_0x455e,21759.54,1693.295,3,4,11,1,Auto Loan,17,16,9.1,2,Standard,1218.27,34.79182,23 Years and 11 Months,No,10.444344,143.5967,Low_spent_Large_value_payments,285.28845,2023-11-01
CUS_0x45df,40762.39,3442.8657,4,5,1,1,Payday Loan,9,8,6.05,9,Good,1212.17,34.13467,25 Years and 2 Months,No,24.236834,209.44998,High_spent_Medium_value_payments,480.75592,2023-11-01
CUS_0x4715,72817.88,6364.1567,7,4,18,1,Payday Loan,22,18,22.86,8,Standard,717.37,32.010593,18 Years and 0 Months,Yes,46.556107,54.853,Low_spent_Large_value_payments,554.061,2023-11-01
CUS_0x4795,66341.46,5369.455,5,3,9,4,"Credit-Builder Loan, Home Equity Loan, Personal Loan, and Debt Consolidation Loan",21,20,8.66,5,Standard,276.5,31.331537,33 Years and 2 Months,No,155.45596,357.11972,High_spent_Small_value_payments,284.3698,2023-11-01
CUS_0x4843,33714.38,2918.5317,10,10,15,9,"Mortgage Loan, Auto Loan, Auto Loan, Payday Loan, Payday Loan, Credit-Builder Loan, Not Specified, Auto Loan, and Mortgage Loan",30,19,21.09,6,Bad,3086.29,27.050632,2 Years and 3 Months,Yes,235.27979,78.46039,Low_spent_Medium_value_payments,258.113,2023-11-01
CUS_0x48a8,18116.1,1552.675,3,9,34,7,"Payday Loan, Personal Loan, Auto Loan, Not Specified, Payday Loan, Home Equity Loan, and Debt Consolidation Loan",14,9,7.43,13,Standard,1745.84,22.647146,11 Years and 4 Months,Yes,62.401016,207.85124,Low_spent_Small_value_payments,175.01524,2023-11-01
CUS_0x49bf,44056.29,3946.3574,4,5,29,5,"Personal Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, and Debt Consolidation Loan",5,19,14.55,13,Standard,1474.48,30.048588,13 Years and 2 Months,Yes,139.33087,263.09232,High_spent_Small_value_payments,252.21257,2023-11-01
CUS_0x4a7,45342.24,4013.52,6,8,32,3,"Credit-Builder Loan, Not Specified, and Mortgage Loan",43,25,8.74,9,Bad,2063.68,34.049286,17 Years and 11 Months,Yes,61.78736,72.05702,High_spent_Medium_value_payments,517.5076,2023-11-01
CUS_0x4a7a,71735.48,6021.9565,8,3,8,3,"Not Specified, Not Specified, and Student Loan",25,20,15.07,2,Standard,940.19,38.163624,20 Years and 0 Months,Yes,144.54005,73.56394,High_spent_Large_value_payments,624.0917,2023-11-01
CUS_0x4a9b,9734.325,876.1937,8,10,31,4,"Credit-Builder Loan, Student Loan, Payday Loan, and Payday Loan",65,19,1.21,11,Bad,2558.01,29.688698,13 Years and 9 Months,Yes,17.853985,39.361336,Low_spent_Large_value_payments,300.40405,2023-11-01
CUS_0x4b89,8996.265,740.6887,4,5,19,2,"Personal Loan, and Home Equity Loan",30,17,15.07,5,Standard,2400.0,28.06568,15 Years and 4 Months,Yes,12.371705,44.457672,Low_spent_Small_value_payments,307.2395,2023-11-01
CUS_0x4c5a,49732.41,4274.3677,5,7,18,6,"Personal Loan, Mortgage Loan, Home Equity Loan, Payday Loan, Mortgage Loan, and Student Loan",8,8,19.71,5,Standard,136.95,28.098913,5 Years and 10 Months,Yes,212.38391,160.84315,High_spent_Medium_value_payments,304.2097,2023-11-01
CUS_0x4c7e,15827.06,1422.9216,8,8,29,6,"Credit-Builder Loan, Credit-Builder Loan, Auto Loan, Home Equity Loan, Auto Loan, and Mortgage Loan",20,17,5.41,14,Bad,2396.06,38.411556,10 Years and 8 Months,NM,57.719994,60.421467,High_spent_Medium_value_payments,274.1507,2023-11-01
CUS_0x4cd8,16230.82,1423.5684,6,4,14,2,"Personal Loan, and Mortgage Loan",11,18,8.81,6,Standard,1806.26,33.31807,19 Years and 10 Months,Yes,22.220104,99.303635,Low_spent_Medium_value_payments,300.8331,2023-11-01
CUS_0x4df6,16176.835,1585.0696,8,3,10,3,"Debt Consolidation Loan, Credit-Builder Loan, and Credit-Builder Loan",15,14,0.56,7,Standard,1200.7,39.74973,20 Years and 4 Months,No,21.962187,105.55714,Low_spent_Small_value_payments,320.98764,2023-11-01
CUS_0x4e55,68629.6,5540.1333,6,5,14,1,Personal Loan,25,9,4.5,0,Standard,1323.17,38.265945,20 Years and 8 Months,NM,38.67904,114.932434,High_spent_Medium_value_payments,650.40186,2023-11-01
CUS_0x5012,82332.68,6814.0566,6,9,20,7,"Student Loan, Debt Consolidation Loan, Not Specified, Credit-Builder Loan, Personal Loan, Student Loan, and Payday Loan",48,16,9.25,10,Standard,1566.54,25.482353,6 Years and 9 Months,Yes,289.35556,235.30391,Low_spent_Medium_value_payments,436.74622,2023-11-01
CUS_0x507a,53387.88,4437.99,5,5,5,1,Student Loan,25,17,13.39,11,Standard,1106.86,39.8452,11 Years and 6 Months,Yes,23.027246,76.68771,High_spent_Medium_value_payments,594.08405,2023-11-01
CUS_0x53fc,60437.28,4948.44,6,4,8,4,"Credit-Builder Loan, Debt Consolidation Loan, Home Equity Loan, and Credit-Builder Loan",26,11,19.55,11,Standard,2133.53,33.933018,16 Years and 10 Months,Yes,129.38747,189.27359,High_spent_Medium_value_payments,426.18295,2023-11-01
CUS_0x549d,119827.08,9834.59,8,3,5,3,"Student Loan, Student Loan, and Home Equity Loan",19,17,9.05,1,Standard,1003.89,29.035599,23 Years and 10 Months,Yes,256.70447,243.02167,High_spent_Large_value_payments,723.73285,2023-11-01
CUS_0x54c7,57246.8,4492.567,9,5,32,5,"Auto Loan, Debt Consolidation Loan, Payday Loan, Home Equity Loan, and Home Equity Loan",23,18,29.34,14,Bad,3281.44,26.649235,9 Years and 5 Months,Yes,227.65996,234.52179,Low_spent_Medium_value_payments,267.07492,2023-11-01
CUS_0x557,24293.22,1805.2212,4,7,14,3,"Not Specified, Mortgage Loan, and Auto Loan",5,16,11.66,2,Standard,62.26,34.551823,21 Years and 9 Months,No,156.65315,106.8078,Low_spent_Small_value_payments,318.39642,2023-11-01
CUS_0x56d7,40678.44,3631.87,8,4,19,1,Credit-Builder Loan,16,18,12.93,7,Standard,1301.75,26.536932,13 Years and 4 Months,Yes,32.866856,206.55467,Low_spent_Large_value_payments,393.76547,2023-11-01
CUS_0x588e,10380.655,1122.0546,3,5,19,5,"Mortgage Loan, Not Specified, Payday Loan, Debt Consolidation Loan, and Mortgage Loan",23,8,17.04,8,Standard,2417.2,24.60648,9 Years and 2 Months,NM,24.145496,19.534052,High_spent_Medium_value_payments,318.5259,2023-11-01
CUS_0x5937,15680.0,1571.6666,7,9,16,4,"Auto Loan, Credit-Builder Loan, Auto Loan, and Credit-Builder Loan",36,18,8.55,15,Bad,1823.34,33.49847,18 Years and 2 Months,Yes,27.052765,54.12252,High_spent_Small_value_payments,335.9914,2023-11-01
CUS_0x59c7,33036.44,2881.0366,4,3,17,6,"Payday Loan, Mortgage Loan, Not Specified, Auto Loan, Credit-Builder Loan, and Home Equity Loan",27,16,13.76,7,Standard,1377.16,27.76909,6 Years and 10 Months,NM,143.14035,234.05658,Low_spent_Small_value_payments,200.90674,2023-11-01
CUS_0x5a5a,64692.7,5150.058,3,7,5,3,"Student Loan, Payday Loan, and Not Specified",7,7,11.58,4,Good,380.81,26.239372,20 Years and 2 Months,No,129.32664,202.12439,Low_spent_Large_value_payments,453.5548,2023-11-01
CUS_0x5cdc,14535.305,1376.2754,8,6,9,4,"Not Specified, Home Equity Loan, Credit-Builder Loan, and Student Loan",8,15,5.79,4,Standard,413.84,29.509615,23 Years and 0 Months,NM,35.42439,37.215504,Low_spent_Medium_value_payments,344.98764,2023-11-01
CUS_0x5cf2,60446.62,5065.2183,6,3,20,3,"Payday Loan, Student Loan, and Home Equity Loan",27,15,8.65,6,Standard,136.13,36.495987,13 Years and 10 Months,Yes,78.571175,68.73205,High_spent_Large_value_payments,599.2186,2023-11-01
CUS_0x5db0,37963.16,3431.5967,8,7,16,9,"Home Equity Loan, Home Equity Loan, Student Loan, Payday Loan, Not Specified, Student Loan, Mortgage Loan, Student Loan, and Not Specified",28,19,9.58,9,Bad,3739.9,26.871214,12 Years and 6 Months,Yes,192.08585,137.79117,!@9#%8,293.28265,2023-11-01
CUS_0x5df7,8285.085,592.42377,6,6,33,5,"Debt Consolidation Loan, Payday Loan, Credit-Builder Loan, Credit-Builder Loan, and Mortgage Loan",47,16,18.56,7,Bad,1821.76,39.273552,15 Years and 2 Months,Yes,18.847635,40.260506,Low_spent_Medium_value_payments,280.13425,2023-11-01
CUS_0x5f97,25322.83,1868.2358,6,6,8,2,"Credit-Builder Loan, and Home Equity Loan",16,20,8.25,2,Good,266.33,32.43761,23 Years and 5 Months,NM,33.259453,69.411964,!@9#%8,334.15216,2023-11-01
CUS_0x5fd1,35223.94,2849.3284,7,4,17,3,"Debt Consolidation Loan, Not Specified, and Home Equity Loan",18,13,18.56,9,Standard,1269.36,39.363182,21 Years and 10 Months,Yes,61.914738,64.4935,High_spent_Medium_value_payments,408.5246,2023-11-01
CUS_0x6079,7304.055,425.55017,10,9,33,3,"Student Loan, Personal Loan, and Mortgage Loan",28,19,17.81,6,Bad,1991.85,24.475296,7 Years and 0 Months,Yes,43.858814,59.834385,Low_spent_Small_value_payments,265.29498,2023-11-01
CUS_0x621,12155.275,1224.9396,7,3,9,1,Auto Loan,12,15,20.74,5,Standard,786.65,24.783777,32 Years and 4 Months,Yes,5.1384845,124.393936,Low_spent_Small_value_payments,282.96155,2023-11-01
CUS_0x624b,54174.51,4236.5425,6,6,18,7,"Personal Loan, Personal Loan, Mortgage Loan, Not Specified, Credit-Builder Loan, Credit-Builder Loan, and Personal Loan",55,23,8.02,12,Bad,2236.88,27.126339,6 Years and 6 Months,Yes,226.64038,271.28305,!@9#%8,185.73082,2023-11-01
CUS_0x62d2,49250.73,4131.2275,9,7,21,6,"Student Loan, Credit-Builder Loan, Auto Loan, Payday Loan, Auto Loan, and Debt Consolidation Loan",59,21,5.4,15,Bad,2231.92,36.87918,11 Years and 11 Months,Yes,206.50192,370.07983,Low_spent_Medium_value_payments,116.54099,2023-11-01
CUS_0x6324,32933.44,2574.4534,5,3,9,4,"Mortgage Loan, Personal Loan, Mortgage Loan, and Home Equity Loan",4,10,4.96,3,Good,1272.85,31.949003,29 Years and 0 Months,No,95.1168,88.21831,Low_spent_Small_value_payments,364.11023,2023-11-01
CUS_0x6325,15746.63,1122.2191,4,3,18,5,"Auto Loan, Credit-Builder Loan, Home Equity Loan, Personal Loan, and Mortgage Loan",22,12,10.83,7,Standard,2098.83,38.879807,11 Years and 11 Months,Yes,44.040405,129.29074,Low_spent_Small_value_payments,228.89076,2023-11-01
CUS_0x63dd,18472.71,1392.3925,10,6,26,4,"Personal Loan, Payday Loan, Student Loan, and Student Loan",51,27,5.4,10,Bad,2031.89,40.75116,20 Years and 0 Months,Yes,60.82589,77.939804,Low_spent_Medium_value_payments,280.47354,2023-11-01
CUS_0x64d6,20040.64,1508.0533,3,6,9,2,"Debt Consolidation Loan, and Payday Loan",17,10,10.68,5,Good,1255.55,23.236248,32 Years and 8 Months,No,32.71829,95.14376,Low_spent_Medium_value_payments,302.94327,2023-11-01
CUS_0x66d9,36401.36,3231.4468,4,5,33,6,"Not Specified, Student Loan, Auto Loan, Not Specified, Student Loan, and Payday Loan",18,11,13.55,6,Standard,2301.93,37.482616,13 Years and 10 Months,Yes,129.33618,242.2722,Low_spent_Large_value_payments,221.53629,2023-11-01
CUS_0x67c7,41644.48,3464.3733,6,7,22,8,"Not Specified, Mortgage Loan, Debt Consolidation Loan, Mortgage Loan, Mortgage Loan, Mortgage Loan, Mortgage Loan, and Personal Loan",47,19,4.77,7,Bad,3191.7,23.568844,8 Years and 11 Months,Yes,188.13936,79.16532,High_spent_Medium_value_payments,329.13263,2023-11-01
CUS_0x68a7,59438.88,5163.24,10,8,31,7,"Student Loan, Not Specified, Personal Loan, Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Debt Consolidation Loan",47,21,8.42,12,Bad,2376.31,25.660542,6 Years and 8 Months,Yes,234.31464,107.79238,High_spent_Medium_value_payments,424.21698,2023-11-01
CUS_0x6972,67321.96,5834.1636,2,3,2,2,"Debt Consolidation Loan, and Mortgage Loan",0,8,3.37,0,Good,1254.76,42.679947,28 Years and 6 Months,No,70.76291,49.184837,High_spent_Large_value_payments,703.46857,2023-11-01
CUS_0x6992,79783.6,6426.6333,5,4,15,3,"Student Loan, Personal Loan, and Home Equity Loan",25,9,15.6,10,Standard,225.23,25.136389,31 Years and 6 Months,Yes,131.65953,114.51979,High_spent_Large_value_payments,636.484,2023-11-01
CUS_0x6acb,50733.18,4402.765,9,8,34,3,"Mortgage Loan, Personal Loan, and Not Specified",32,12,12.74,14,Standard,2130.22,33.416042,12 Years and 4 Months,Yes,74.86667,135.07118,Low_spent_Large_value_payments,500.33865,2023-11-01
CUS_0x6c9e,60882.9,5157.575,6,6,23,3,"Debt Consolidation Loan, Not Specified, and Debt Consolidation Loan",60,20,2.41,16,Bad,1737.83,24.675657,15 Years and 3 Months,Yes,133.80072,304.14438,Low_spent_Large_value_payments,347.8124,2023-11-01
CUS_0x6dd6,28675.48,2154.6233,7,9,32,6,"Mortgage Loan, Debt Consolidation Loan, Payday Loan, Mortgage Loan, Auto Loan, and Payday Loan",49,24,2.64,13,Bad,2360.5,34.2447,15 Years and 8 Months,NM,81.71075,86.012,High_spent_Medium_value_payments,297.7396,2023-11-01
CUS_0x6ec9,41812.32,3637.36,9,9,33,3,"Personal Loan, Payday Loan, and Home Equity Loan",53,11,10.67,9,Standard,2517.83,34.112926,11 Years and 7 Months,Yes,68.410774,103.725334,High_spent_Small_value_payments,451.59988,2023-11-01
CUS_0x6eee,73579.8,6200.65,4,5,7,2,"Auto Loan, and Credit-Builder Loan",17,1,4.94,7,Good,1226.97,24.331646,25 Years and 5 Months,No,100.29869,98.52581,High_spent_Medium_value_payments,671.2405,2023-11-01
CUS_0x6f3e,19137.3,1871.775,10,7,27,2,"Not Specified, and Home Equity Loan",51,25,10.29,8,Bad,1461.56,35.568153,15 Years and 5 Months,Yes,29.701607,105.16809,High_spent_Small_value_payments,312.3078,2023-11-01
CUS_0x6fca,27905.8,2491.4834,3,5,13,4,"Home Equity Loan, Personal Loan, Debt Consolidation Loan, and Home Equity Loan",9,12,7.77,2,Standard,775.81,34.811417,17 Years and 5 Months,Yes,74.7346,135.76021,Low_spent_Large_value_payments,308.65353,2023-11-01
CUS_0x7007,19104.75,1669.0625,4,7,6,3,"Credit-Builder Loan, Debt Consolidation Loan, and Payday Loan",28,12,14.07,5,Standard,955.6,31.985357,30 Years and 3 Months,Yes,43.751453,63.01754,Low_spent_Small_value_payments,350.13727,2023-11-01
CUS_0x7045,29423.32,2401.9434,7,8,31,8,"Mortgage Loan, Personal Loan, Mortgage Loan, Mortgage Loan, Auto Loan, Home Equity Loan, Auto Loan, and Payday Loan",53,24,18.81,8,Bad,3190.38,25.294092,6 Years and 10 Months,Yes,190.95853,145.7385,Low_spent_Small_value_payments,193.4973,2023-11-01
CUS_0x7071,34094.94,2671.245,8,5,15,7,"Credit-Builder Loan, Credit-Builder Loan, Student Loan, Credit-Builder Loan, Mortgage Loan, Not Specified, and Not Specified",60,18,28.73,12,Bad,2704.98,25.025782,11 Years and 11 Months,Yes,169.8553,181.97423,High_spent_Small_value_payments,175.29497,2023-11-01
CUS_0x709d,9141.63,797.8025,9,6,33,5,"Mortgage Loan, Student Loan, Payday Loan, Debt Consolidation Loan, and Auto Loan",59,19,0.8,13,Bad,2506.45,24.949986,16 Years and 8 Months,Yes,27.801128,53.289467,Low_spent_Large_value_payments,268.68967,2023-11-01
CUS_0x71dd,22244.25,2007.6875,0,5,12,1,Student Loan,0,7,7.03,3,Good,1431.94,26.770275,33 Years and 2 Months,No,16.227047,117.15772,!@9#%8,357.38397,2023-11-01
CUS_0x7595,43967.59,3867.9658,4,4,12,4,"Payday Loan, Not Specified, Home Equity Loan, and Payday Loan",15,13,5.39,3,Good,69.61,28.040243,26 Years and 8 Months,No,138.93752,48.55574,Low_spent_Medium_value_payments,163.11212,2023-11-01
CUS_0x75aa,60401.4,5163.45,6,6,27,6,"Payday Loan, Mortgage Loan, Debt Consolidation Loan, Personal Loan, Not Specified, and Auto Loan",45,26,7.06,13,Bad,2253.93,41.921314,19 Years and 4 Months,Yes,226.89635,124.62788,High_spent_Large_value_payments,404.82077,2023-11-01
CUS_0x761f,120404.72,10145.727,3,6,11,3,"Credit-Builder Loan, Debt Consolidation Loan, and Debt Consolidation Loan",1,2,2.53,6,Good,1318.6,32.131157,20 Years and 5 Months,NM,228.84851,481.77444,High_spent_Small_value_payments,563.9497,2023-11-01
CUS_0x76fb,36825.36,3059.78,6,5,13,4,"Credit-Builder Loan, Auto Loan, Payday Loan, and Not Specified",13,11,9.45,8,Standard,1078.41,31.565035,18 Years and 8 Months,Yes,61.690872,33.295795,High_spent_Medium_value_payments,460.99133,2023-11-01
CUS_0x7a35,81571.88,6648.6567,5,3,23,3,"Not Specified, Debt Consolidation Loan, and Student Loan",17,16,7.82,8,Standard,2321.86,36.452034,15 Years and 4 Months,Yes,203.7756,138.44612,High_spent_Medium_value_payments,572.6439,2023-11-01
CUS_0x7aaa,58346.36,4616.197,7,7,28,6,"Student Loan, Payday Loan, Debt Consolidation Loan, Personal Loan, Home Equity Loan, and Payday Loan",28,19,19.22,11,Bad,3534.9,38.33892,7 Years and 8 Months,Yes,229.91579,118.1039,High_spent_Large_value_payments,353.59998,2023-11-01
CUS_0x7b5,64249.44,5428.12,7,7,24,7,"Auto Loan, Auto Loan, Debt Consolidation Loan, Payday Loan, Mortgage Loan, Credit-Builder Loan, and Auto Loan",28,13,12.78,11,Standard,1450.31,34.46615,14 Years and 3 Months,Yes,229.48024,455.6526,Low_spent_Medium_value_payments,137.67917,2023-11-01
CUS_0x7bbb,14115.22,1309.2683,6,5,16,9,"Home Equity Loan, Debt Consolidation Loan, Not Specified, Not Specified, Personal Loan, Mortgage Loan, Personal Loan, Not Specified, and Personal Loan",16,19,6.54,13,Bad,3346.41,37.29292,3 Years and 6 Months,Yes,96.775894,114.25848,Low_spent_Small_value_payments,209.89247,2023-11-01
CUS_0x7cac,36456.72,3163.06,8,10,31,2,"Personal Loan, and Payday Loan",43,8,10.91,10,Standard,1751.18,27.44201,17 Years and 4 Months,Yes,51.64656,81.75296,High_spent_Large_value_payments,422.90646,2023-11-01
CUS_0x7d05,20986.9,1953.9083,10,7,16,7,"Debt Consolidation Loan, Debt Consolidation Loan, Mortgage Loan, Credit-Builder Loan, Not Specified, Home Equity Loan, and Personal Loan",45,14,17.61,15,Standard,2523.34,32.52034,16 Years and 3 Months,Yes,109.49677,104.57506,Low_spent_Large_value_payments,251.319,2023-11-01
CUS_0x7d4b,7006.035,421.83624,9,5,24,9,"Personal Loan, Personal Loan, Student Loan, Not Specified, Student Loan, Mortgage Loan, Mortgage Loan, Debt Consolidation Loan, and Auto Loan",23,20,19.8,7,Bad,2641.08,39.851982,7 Years and 10 Months,Yes,38.170364,45.092407,Low_spent_Small_value_payments,255.51224,2023-11-01
CUS_0x8090,22311.08,1561.2567,4,3,7,4,"Payday Loan, Payday Loan, Not Specified, and Credit-Builder Loan",24,16,1.34,4,Standard,318.78,24.217932,24 Years and 5 Months,No,58.982765,79.938,Low_spent_Medium_value_payments,297.2049,2023-11-01
CUS_0x80ce,31653.01,2478.7507,3,7,9,2,"Student Loan, and Auto Loan",5,3,9.2,6,Good,1250.9,39.909714,24 Years and 3 Months,NM,27.111029,87.45176,High_spent_Medium_value_payments,383.3123,2023-11-01
CUS_0x820c,18642.75,1706.5625,9,6,23,9,"Credit-Builder Loan, Debt Consolidation Loan, Student Loan, Auto Loan, Credit-Builder Loan, Home Equity Loan, Student Loan, Personal Loan, and Credit-Builder Loan",23,17,29.69,16,Bad,3856.66,40.735016,5 Years and 6 Months,Yes,75.667625,25.68273,High_spent_Large_value_payments,309.3059,2023-11-01
CUS_0x8281,47330.91,3793.2424,9,10,18,3,"Credit-Builder Loan, Mortgage Loan, and Payday Loan",50,22,3.68,14,Bad,1455.64,36.426865,13 Years and 2 Months,Yes,103.17933,489.36826,Low_spent_Small_value_payments,76.776665,2023-11-01
CUS_0x836e,37353.58,2926.7983,6,9,34,8,"Payday Loan, Not Specified, Home Equity Loan, Auto Loan, Payday Loan, Student Loan, Personal Loan, and Debt Consolidation Loan",13,18,14.51,11,Bad,3459.09,25.013653,3 Years and 11 Months,Yes,172.34494,183.23213,Low_spent_Large_value_payments,207.10275,2023-11-01
CUS_0x83ea,14461.52,1010.12665,10,8,33,6,"Home Equity Loan, Student Loan, Payday Loan, Credit-Builder Loan, Student Loan, and Home Equity Loan",56,14,18.75,11,Bad,2566.1,31.168234,8 Years and 8 Months,Yes,41.82172,121.6933,Low_spent_Small_value_payments,227.49765,2023-11-01
CUS_0x84b4,16665.49,1311.7909,6,7,21,4,"Mortgage Loan, Debt Consolidation Loan, Credit-Builder Loan, and Auto Loan",20,12,13.44,7,Standard,2679.6,32.716614,19 Years and 3 Months,Yes,41.646694,42.77149,High_spent_Small_value_payments,306.7609,2023-11-01
CUS_0x84cc,38364.56,2901.0466,7,10,26,4,"Home Equity Loan, Not Specified, Payday Loan, and Student Loan",16,9,11.7,9,Standard,2661.65,32.89049,8 Years and 6 Months,Yes,118.10091,290.8129,Low_spent_Small_value_payments,171.19087,2023-11-01
CUS_0x8672,30619.73,2750.6443,5,3,19,2,"Home Equity Loan, and Debt Consolidation Loan",16,18,9.88,4,Standard,1096.02,39.626873,27 Years and 4 Months,Yes,30.453014,74.38507,Low_spent_Medium_value_payments,450.22632,2023-11-01
CUS_0x8763,7536.015,589.0012,4,6,25,5,"Personal Loan, Mortgage Loan, Not Specified, Auto Loan, and Personal Loan",15,17,12.24,9,Standard,1276.4,29.11509,20 Years and 4 Months,Yes,17.852926,58.901962,Low_spent_Medium_value_payments,262.14523,2023-11-01
CUS_0x87be,75868.8,6074.4,6,10,32,7,"Not Specified, Mortgage Loan, Mortgage Loan, Debt Consolidation Loan, Auto Loan, Debt Consolidation Loan, and Student Loan",36,18,3.6,6,Bad,1432.71,34.34485,14 Years and 11 Months,Yes,297.54745,193.2377,Low_spent_Large_value_payments,386.65485,2023-11-01
CUS_0x896f,14271.95,1433.3292,6,6,16,2,"Home Equity Loan, and Payday Loan",49,10,9.8,13,Standard,1581.81,36.697903,18 Years and 11 Months,Yes,18.5603,57.915077,Low_spent_Small_value_payments,356.85754,2023-11-01
CUS_0x897f,57136.44,4954.37,9,6,27,6,"Payday Loan, Debt Consolidation Loan, Student Loan, Auto Loan, Student Loan, and Personal Loan",16,21,25.89,11,Bad,3811.31,24.959692,2 Years and 4 Months,Yes,234.15948,200.96991,High_spent_Medium_value_payments,310.3076,2023-11-01
CUS_0x8a45,41467.22,3174.6016,6,10,18,9,"Debt Consolidation Loan, Personal Loan, Payday Loan, Mortgage Loan, Mortgage Loan, Home Equity Loan, Credit-Builder Loan, Not Specified, and Student Loan",62,23,2.29,15,Bad,1441.4,25.595999,13 Years and 8 Months,Yes,198.37201,237.5195,Low_spent_Large_value_payments,151.56865,2023-11-01
